INN,employees,expenses,okved_main_code,okved_main_name,org_name,place_info,revenue,revenue_date,short_name
7819315084,25,70458000,72.1,Научные исследования и разработки в области естественных и технических наук,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОЛОГИЧЕСКИЙ ЦЕНТР СПБГУ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",74544000,31.12.2018,"ООО ""ГЕОЛОГИЧЕСКИЙ ЦЕНТР СПБГУ"""
7819304861,8,6590000,45.20,Техническое обслуживание и ремонт автотранспортных средств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТЕРГОФ-АВТО""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",6915000,31.12.2018,"ООО ""ПЕТЕРГОФ-АВТО"""
7805270500,2,1448000,72.19,Научные исследования и разработки в области естественных и технических наук прочие,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПЛЕКСНЫЕ ТЕХНОЛОГИИ""",САНКТ-ПЕТЕРБУРГ ГОРОД,1463000,31.12.2018,"ООО ""КОМПЛЕКСНЫЕ ТЕХНОЛОГИИ"""
7819310872,1,561000,47.52.7,"Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЛАГОУСТРОЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",589000,31.12.2018,"ООО ""БЛАГОУСТРОЙ"""
7819011015,1,4238000,68.2,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОДНИК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",5949000,31.12.2018,"ООО ""РОДНИК"""
7819303794,0,,47.76.1,"Торговля розничная цветами и другими растениями, семенами и удобрениями в специализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОБИНЗОН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ООО ""РОБИНЗОН"""
7819024092,1,0,69.10,Деятельность в области права,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЖОЙНТ КОНСАЛТИНГ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""ДЖОЙНТ КОНСАЛТИНГ"""
7819313778,11,25285000,62.01,Разработка компьютерного программного обеспечения,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИСТЕМЫ КОМПЬЮТЕРНОГО ЗРЕНИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",27126000,31.12.2018,"ООО ""СИСТЕМЫ КОМПЬЮТЕРНОГО ЗРЕНИЯ"""
7819031371,1,0,46.73.3,Торговля оптовая санитарно-техническим оборудованием,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АПОЛЛО""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""АПОЛЛО"""
7807131460,1,10604000,90.04.3,"Деятельность учреждений клубного типа: клубов, дворцов и домов культуры, домов народного творчества","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЫХОД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",12352000,31.12.2018,"ООО ""ВЫХОД"""
7819319410,3,3486000,46.90,Торговля оптовая неспециализированная,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАСТЭК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",3509000,31.12.2018,"ООО ""ПЛАСТЭК"""
7819016817,,,52.21.24,Деятельность стоянок для транспортных средств,"ГАРАЖНО-СТРОИТЕЛЬНЫЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""КОЛЛЕКТИВНАЯ АВТОСТОЯНКА - 7""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ГСПК ""КАС - 7"""
7819019617,5,3363000,68.32,Управление недвижимым имуществом за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛТИЙСКИЙ РЫНОК - ЛОТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",3397000,31.12.2018,"ООО ""БАЛТИЙСКИЙ РЫНОК - ЛОТ"""
7819019261,4,3488000,47.52.2,Торговля розничная лакокрасочными материалами в специализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАМОК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",3820000,31.12.2018,"ООО ""ЗАМОК"""
7819308111,6,9545000,45.2,Техническое обслуживание и ремонт автотранспортных средств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРСПЕКТИВА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",9847000,31.12.2018,"ООО ""ПЕРСПЕКТИВА"""
7819302751,1,2071000,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АИСТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",2237000,31.12.2018,"ООО ""АИСТ"""
7819020958,2,55000,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШАНС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",70000,31.12.2018,"ООО ""ШАНС"""
2913004792,1,0,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-ДОРОЖНАЯ КОМПАНИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""СДК"""
7807097339,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПЕРТ СТОУН""",,,,
7819315905,15,7051000,68.32,Управление недвижимым имуществом за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПЛЕКСНАЯ ЭКСПЛУАТАЦИЯ НЕДВИЖИМОСТИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",13671000,31.12.2018,"ООО ""КЭН"""
7819022190,1,5914000,53.20.3,Деятельность курьерская,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИЕНШАНЦ ПЕТЕРГОФ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",7112000,31.12.2018,"ООО ""НИЕНШАНЦ ПЕТЕРГОФ"""
7819300169,1,0,72.19,Научные исследования и разработки в области естественных и технических наук прочие,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦОПТИКА СПБ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""СПЕЦОПТИКА СПБ"""
7819312189,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИГ БИЛД""",,,,
7819307622,1,0,68.31,Деятельность агентств недвижимости за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ПАЛЬМИРА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО  ""ПАЛЬМИРА"""
7819017271,,,52.21.24,Деятельность стоянок для транспортных средств,"ГАРАЖНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""КОЛЛЕКТИВНАЯ ГАРАЖНАЯ СТОЯНКА № 8""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ГСК ""КГС-8"""
7819026702,1,0,26.60.1,"Производство аппаратов, применяемых в медицинских целях, основанных на использовании рентгеновского, альфа-, бета- и гамма-излучений","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" ЭФА СЕРВИС ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО "" ЭФА СЕРВИС """
7819304798,1,0,72.19,Научные исследования и разработки в области естественных и технических наук прочие,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛИКОМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""АЛИКОМ"""
7819309958,3,2610000,69.20,"Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРИОН СПБ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",2918000,31.12.2018,"ООО ""ОРИОН СПБ"""
7819310985,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛТИЙСКИЕ ТЕХНОЛОГИИ""",,,,
7819018476,,,52.21.24,Деятельность стоянок для транспортных средств,"ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""КОЛЛЕКТИВНАЯ ГАРАЖНАЯ СТОЯНКА ""ЗВЕЗДА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ПК ""КГС ""ЗВЕЗДА"""
7807152780,1,12408000,46.73,"Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНКС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",12337000,31.12.2018,"ООО ""ЛЕНКС"""
7819320535,1,3284000,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЕКС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",3502000,31.12.2018,"ООО ""АЛЕКС"""
7819303804,1,323000,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИРКОМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",203000,31.12.2018,"ООО ""ИРКОМ"""
7819035190,205,503471000,62.01,Разработка компьютерного программного обеспечения,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАНИТ-ТЕРКОМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",489428000,31.12.2018,"ООО ""ЛАНИТ-ТЕРКОМ"""
7819300338,,0,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРАВОСЛАВНОЕ КИНО-ВИДЕО ОБЪЕДИНЕНИЕ ""НАСЛЕДИЕ""",,0,31.12.2018,
7819033604,1,6000,25.62,Обработка металлических изделий механическая,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ВАРЯГ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ПО ""ВАРЯГ"""
7819318215,2,4403000,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯНУС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",4629000,31.12.2018,"ООО ""ЯНУС"""
7819318046,1,1483000,47.52.73,Торговля розничная металлическими и неметаллическими конструкциями в специализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОПРЕСТИЖ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1478000,31.12.2018,"ООО ""ЕВРОПРЕСТИЖ"""
7819316948,2,8034000,66.12.1,"Деятельность биржевых посредников и биржевых брокеров, совершающих товарные фьючерсные и опционные сделки в биржевой торговле","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАМОЖЕННЫЙ БРОКЕР АМЕТИСТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",8188000,31.12.2018,"ООО ""ТАМОЖЕННЫЙ БРОКЕР АМЕТИСТ"""
7819309997,1,93000,59.20,Деятельность в области звукозаписи и издания музыкальных произведений,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЬЮ ВЭЙВ РЕКОРДС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",99000,31.12.2018,"ООО ""НЬЮ ВЭЙВ РЕКОРДС"""
7819318279,1,,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БУРГЕР КЛУБ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ООО ""БУРГЕР КЛУБ"""
7819320140,23,39099000,93.29,Деятельность зрелищно-развлекательная прочая,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПИРОТЕХНИЧЕСКИЕ ДВОРЫ ПЕТЕРГОФА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",41119000,31.12.2018,"ООО ""ПИРОТЕХНИЧЕСКИЕ ДВОРЫ ПЕТЕРГОФА"""
7819309154,,,52.21.24,Деятельность стоянок для транспортных средств,"ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ КОЛЛЕКТИВНАЯ ГАРАЖНАЯ СТОЯНКА ""ЗВЕЗДА-2""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ПК КГС ""ЗВЕЗДА-2"""
7819311026,1,1209000,47.91.2,"Торговля розничная, осуществляемая непосредственно при помощи информационно-коммуникационной сети Интернет","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""КРИСТАЛЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1380000,31.12.2018,"ООО ""ТД ""КРИСТАЛЛ"""
7819000126,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕЛОКАЛЬНЫЕ ПЛАЗМЕННЫЕ ТЕХНОЛОГИИ""",,,,
7819037486,2,12734000,33.12,Ремонт машин и оборудования,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",11304000,31.12.2018,"ООО ""АЛЬЯНС"""
7819318173,3,675000,59.11,"Производство кинофильмов, видеофильмов и телевизионных программ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИЛЛАЙН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",644000,31.12.2018,"ООО ""ФИЛЛАЙН"""
7842163866,1,7245000,68.10,Покупка и продажа собственного недвижимого имущества,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИКАР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",9000000,31.12.2018,"ООО ""ИКАР"""
7819306450,,0,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИОМОРЗАЩИТА""",,0,31.12.2018,
7842169392,,,22.21,"Производство пластмассовых плит, полос, труб и профилей","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАСТЭК""",САНКТ-ПЕТЕРБУРГ ГОРОД,,,"ООО ""ПЛАСТЭК"""
7819319770,1,1474000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХАЗАР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",453000,31.12.2018,"ООО ""ХАЗАР"""
7819032978,1,8076000,72.19,Научные исследования и разработки в области естественных и технических наук прочие,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАЗЕРНАЯ ХИМИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",8484000,31.12.2018,"ООО ""ЛАЗЕРНАЯ ХИМИЯ"""
7819307333,1,86000,46.18.99,"Деятельность агентов, специализирующихся на оптовой торговле прочими товарами, не включенными в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АССМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""АССМ"""
7819309891,,0,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМО-СТАРТ""",,0,31.12.2018,
7819317483,1,0,46.6,"Торговля оптовая прочими машинами, оборудованием и принадлежностями","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АИРПЕС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""АИРПЕС"""
7819302568,1,834000,26.51,"Производство инструментов и приборов для измерения, тестирования и навигации","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИВС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1090000,31.12.2018,"ООО ""ИВС"""
7819303459,2,0,72.19,Научные исследования и разработки в области естественных и технических наук прочие,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА ТЕХНОЛОГИИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""АЛЬФА ТЕХНОЛОГИИ"""
7819311509,9,58048000,45.20,Техническое обслуживание и ремонт автотранспортных средств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРМОСФЕРА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",62080000,31.12.2018,"ООО ""ТЕРМОСФЕРА"""
7819023814,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЗДАТЕЛЬСТВО ""ПНЕВМА""",,,,
7819306805,1,390000,43.29,Производство прочих строительно-монтажных работ,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ГОЛД ЛАЙФ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",404000,31.12.2018,"ООО  ""ГОЛД ЛАЙФ"""
7819318832,1,4804000,46.13,Деятельность агентов по оптовой торговле лесоматериалами и строительными материалами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРЕСТ СПБ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",5024000,31.12.2018,"ООО ""ФОРЕСТ СПБ"""
7819303949,1,0,58.11.1,"Издание книг, брошюр, рекламных буклетов и аналогичных изданий, включая издание словарей и энциклопедий, в том числе для слепых, в печатном виде","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРХИВ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""АРХИВ"""
7819316401,1,1165000,72.1,Научные исследования и разработки в области естественных и технических наук,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ИНФОРМАЦИОННО-ДИАГНОСТИЧЕСКИХ СИСТЕМ СПБГУ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1045000,31.12.2018,"ООО ""ЦЕНТР ИНДИС СПБГУ"""
7819308464,2,538000,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ ЛЕО""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",832000,31.12.2018,"ООО ""КОМПАНИЯ ЛЕО"""
7819033146,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙТЕХ +""",,,,
7819301444,3,6345000,72.19,Научные исследования и разработки в области естественных и технических наук прочие,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПОРТСЕРВИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",6798000,31.12.2018,"ООО ""СПОРТСЕРВИС"""
7819313626,1,0,41.2,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-ДИЗАЙН СПБ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""СТРОЙ-ДИЗАЙН СПБ"""
7819307340,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛИСА""",,,,
7819038634,1,100000,79.11,Деятельность туристических агентств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРЕОБРАЖЕНИЕ-ТУР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",80000,31.12.2018,"ООО ""ПРЕОБРАЖЕНИЕ-ТУР"""
7819315091,,9161000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРИСТАЛЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",9544000,31.12.2018,"ООО ""КРИСТАЛЛ"""
7819316190,10,112125000,93.29.9,"Деятельность зрелищно-развлекательная прочая, не включенная в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МВ ПРОДАКШН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",135573000,31.12.2018,"ООО ""МВ ПРОДАКШН"""
7819316754,0,0,72.1,Научные исследования и разработки в области естественных и технических наук,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ОРГАНИЗАЦИОННЫХ ИННОВАЦИЙ СПБГУ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""ЦОИ СПБГУ"""
7819037768,2,0,38.32.53,Обработка отходов и лома пластмасс,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИРХАБЕН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""ВИРХАБЕН"""
7819307125,1,744000,85.42.9,"Деятельность по дополнительному профессиональному образованию прочая, не включенная в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУРСЫ ПОДГОТОВКИ К РОДАМ ""СКАЗКА ОЖИДАНИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",756000,31.12.2018,"ООО  ""СКАЗКА ОЖИДАНИЯ"""
7819312630,,681000,,,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""НЕВСКОЕ""",,748000,31.12.2018,
7819315990,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИБИРЬ""",,,,
7819308633,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАСКАД""",,,,
7819025201,3,1629000,47.29,Торговля розничная прочими пищевыми продуктами в специализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПУТНИК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1125000,31.12.2018,"ООО ""СПУТНИК"""
7819317148,1,0,79.11,Деятельность туристических агентств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗНЕС БУК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""БИЗНЕС БУК"""
7819318014,2,287000,62.0,"Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АППСТАР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",346000,31.12.2018,"ООО ""АППСТАР"""
