INN,employees,expenses,okved_main_code,okved_main_name,org_name,place_info,revenue,revenue_date,short_name
7843003939,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОСТУПНЫЙ ДОМ""",,,,
7843315078,1,62326000,59.1,"Производство кинофильмов, видеофильмов и телевизионных программ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИЛЬМФЕСТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",62468000,31.12.2018,"ООО ""ФИЛЬМФЕСТ"""
7827010255,7,26635000,71.11,Деятельность в области архитектуры,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФО-СВЯЗЬ-ПРОЕКТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",31438000,31.12.2018,"ООО ""ИНФО-СВЯЗЬ-ПРОЕКТ"""
7843005929,1,7308000,68.31,Деятельность агентств недвижимости за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНЦЕРН ""ДИТРИХ ДИЗАЙН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",7389000,31.12.2018,"ООО ""КОНЦЕРН ""ДИТРИХ ДИЗАЙН"""
7843000688,1,1577000,79.11,Деятельность туристических агентств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ ""ИРМА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",1890000,31.12.2018,"ООО ""КОМПАНИЯ ""ИРМА"""
7821008757,1,1013000,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВАСИЛЕК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",1069000,31.12.2018,"ООО ""ВАСИЛЕК"""
7821002473,1,103000,46.69.2,Торговля оптовая эксплуатационными материалами и принадлежностями машин,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОЛОГИЯ"" ОАО ""СЕСТРОРЕЦКИЙ ИНСТРУМЕНТАЛЬНЫЙ ЗАВОД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",103000,31.12.2018,"ООО ""ТЕХНОЛОГИЯ"" ОАО ""СИЗ"""
7843313377,9,57175000,49.4,Деятельность автомобильного грузового транспорта и услуги по перевозкам,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТК-АЛЬЯНС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",57421000,31.12.2018,"ООО ""СТК-АЛЬЯНС"""
7821008651,3,5643000,68.2,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕЗОН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",7868000,31.12.2018,"ООО ""СЕЗОН"""
7843300579,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЮНЫ-СЕРВИС""",,,,
7843011168,1,484000,86.21,Общая врачебная практика,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕСТРА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""СЕСТРА"""
7843300547,1,504000,25.62,Обработка металлических изделий механическая,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕКТР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",579000,31.12.2018,"ООО ""СПЕКТР"""
7843009793,3,17159000,25.11,"Производство строительных металлических конструкций, изделий и их частей","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАВОД МЕТАЛЛИЧЕСКИХ КОНСТРУКЦИЙ ""СТАЛЬ ПРОФИЛЬ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",17682000,31.12.2018,"ООО ""ЗМК ""СП"""
7843000470,1,0,46.51,"Торговля оптовая компьютерами, периферийными устройствами к компьютерам и программным обеспечением","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МВФ КОМПАНИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""МВФ КОМПАНИ"""
7843010453,1,6579000,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИАНА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",9417000,31.12.2018,"ООО ""ДИАНА"""
7843008800,0,236000,64.99,"Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРКИНГ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""ПАРКИНГ"""
7827011210,,,52.22,"Деятельность вспомогательная, связанная с водным транспортом","ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""СЕСТРОРЕЦКАЯ СТОЯНКА МАЛОМЕРНЫХ СУДОВ ""РАЗЛИВ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ПК ""ССМС ""РАЗЛИВ"""
7843308377,3,15814000,46.47.1,Торговля оптовая бытовой мебелью,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕФОРМА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",16330000,31.12.2018,"ООО ""РЕФОРМА"""
7843009313,2,7171000,71.12,"Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АС СЕРВИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",8252000,31.12.2018,"ООО ""АС СЕРВИС"""
7843006464,1,7276000,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТРСТРОЙГРУПП""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",9471000,31.12.2018,"ООО ""ЦЕНТРСТРОЙГРУПП"""
7843011150,1,0,10.71,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗДОРОВЬЕ ДОРОЖЕ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""ЗДОРОВЬЕ ДОРОЖЕ"""
7843318128,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРУСА БИЗНЕСА""",,,,
7843007073,1,0,68.31,Деятельность агентств недвижимости за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУРОРТЛАЙФ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""КУРОРТЛАЙФ"""
7843007193,7,0,47.22.1,"Торговля розничная мясом и мясом птицы, включая субпродукты в специализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИТОПТРОЗНИЦА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""МИТОПТРОЗНИЦА"""
7843011626,1,0,37.00,Сбор и обработка сточных вод,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОЛОГИЧЕСКАЯ ИНЖЕНЕРНАЯ КОМПАНИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""ЭКОЛОГИЧЕСКАЯ ИНЖЕНЕРНАЯ КОМПАНИЯ"""
7843009592,4,4231000,90.04.3,"Деятельность учреждений клубного типа: клубов, дворцов и домов культуры, домов народного творчества","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УСПЕХ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",2403000,31.12.2018,"ООО ""УСПЕХ"""
7843315857,1,53142000,46.31.12,Торговля оптовая прочими свежими овощами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИОС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",53848000,31.12.2018,"ООО ""ЛИОС"""
7843007098,25,239059000,43.12.3,Производство земляных работ,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛТИЙСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",241326000,31.12.2018,"ООО ""БСК"""
7843317942,1,7548000,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙИНДУСТРИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",8084000,31.12.2018,"ООО ""СТРОЙИНДУСТРИЯ"""
7843009539,1,9554000,43.99,"Работы строительные специализированные прочие, не включенные в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АТП ""ЛУНА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",9646000,31.12.2018,"ООО ""АТП ""ЛУНА"""
7843308610,1,0,62.09,"Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИЛЬНЫЕ СЕТИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""СИЛЬНЫЕ СЕТИ"""
7843011383,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРЕГРАДА""",,,,
7843011030,3,18093000,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУРОРТСТРОЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",18568000,31.12.2018,"ООО ""КУРОРТСТРОЙ"""
7843317981,1,5617000,46.73.6,Торговля оптовая прочими строительными материалами и изделиями,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""М-ДИРЕКТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",5937000,31.12.2018,"ООО ""М-ДИРЕКТ"""
7843004851,7,18105000,47.65,Торговля розничная играми и игрушками в специализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕЛИСЕЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",15870000,31.12.2018,"ООО ""ЕЛИСЕЙ"""
7843010051,1,832000,96.02,Предоставление услуг парикмахерскими и салонами красоты,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛМЕД ПЛЮС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",663000,31.12.2018,"ООО ""АЛМЕД ПЛЮС"""
7843009151,1,0,46.13.2,Деятельность агентов по оптовой торговле строительными материалами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОНИКС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""ОНИКС"""
7843011560,1,,49.41,Деятельность автомобильного грузового транспорта,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЭК С.С.М""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""ТЭК С.С.М"""
7843008856,1,87000,43.29,Производство прочих строительно-монтажных работ,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕСУРС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",110000,31.12.2018,"ООО ""РЕСУРС"""
7843006440,1,232000,68.31,Деятельность агентств недвижимости за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНЦЕРН ""ДИТРИХ ДИЗАЙН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",22000,31.12.2018,"ООО ""КОНЦЕРН ""ДИТРИХ ДИЗАЙН"""
7843011418,0,340000,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОСТРОЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",273000,31.12.2018,"ООО ""ПЕТРОСТРОЙ"""
7843314645,1,0,79.1,Деятельность туристических агентств и туроператоров,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОМАДС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""НОМАДС"""
7843007718,1,10406000,46.46.2,"Торговля оптовая изделиями, применяемыми в медицинских целях","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИПЕРИОН МК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",10532000,31.12.2018,"ООО ""ГИПЕРИОН МК"""
7843010566,1,0,90.02,"Деятельность вспомогательная, связанная с исполнительскими искусствами","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАДУГА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""РАДУГА"""
7843012235,,,70.22,Консультирование по вопросам коммерческой деятельности и управления,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОТИВАЦИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""МОТИВАЦИЯ"""
7843008528,5,14520000,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ИНЖЕНЕРНЫЕ КОММУНИКАЦИИ И СЕТИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",15099000,31.12.2018,"ООО ""ТСК ""ИКС"""
7843009296,0,11902000,49.41,Деятельность автомобильного грузового транспорта,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",13524000,31.12.2018,"ООО ""ВЕКТОР"""
7843013944,,,47.52.7,"Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНГАРД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""АВАНГАРД"""
7843011538,1,,69.20,"Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРАВИЛЬНЫЕ РЕШЕНИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""ПРАВИЛЬНЫЕ РЕШЕНИЯ"""
7843006658,1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ ""СИСТЕМЫ РАЗВИТИЯ""",,,,
7814745975,,49000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОКС""",,0,31.12.2018,
7843012059,,,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""НК"""
7843009850,1,9902000,43.33,Работы по устройству покрытий полов и облицовке стен,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСТАНТА-СТРОЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",10060000,31.12.2018,"ООО ""КОНСТАНТА-СТРОЙ"""
7843008662,0,20000,79.11,Деятельность туристических агентств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРЭВЕЛ ТАЙМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",2008000,31.12.2018,"ООО ""ТРЭВЕЛ ТАЙМ"""
7843011697,1,0,41.10,Разработка строительных проектов,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНГАРД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""АВАНГАРД"""
7843015349,,,69.10,Деятельность в области права,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОНВИД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""БОНВИД"""
7843012845,,,85.41,Образование дополнительное детей и взрослых,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЭФА-ИНВЕСТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""МЭФА-ИНВЕСТ"""
7843014610,,,73.11,Деятельность рекламных агентств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСКРА ДИДЖИТАЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""ИСКРА ДИДЖИТАЛ"""
7843013140,,,52.29,"Деятельность вспомогательная прочая, связанная с перевозками","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСТАНТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""КОНСТАНТ"""
7843014472,,,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""О, ВИНО""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""О, ВИНО"""
7843015420,,,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОБЕДА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""ПОБЕДА"""
7843014923,,,69.20,"Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛАНС+""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""БАЛАНС+"""
7843015388,,,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬБУС-1""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""АЛЬБУС-1"""
7843014225,,,23.61,Производство изделий из бетона для использования в строительстве,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОДОМ СЕРВИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""ЕВРОДОМ СЕРВИС"""
7843013119,,,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «ОМО»,"САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,ООО «ОМО»
7843014666,,,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""БЕАТУС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""СК ""БЕАТУС"""
