INN,employees,expenses,okved_main_code,okved_main_name,org_name,place_info,revenue,revenue_date,short_name
7804480825,1,426000,52.29,"Деятельность вспомогательная прочая, связанная с перевозками","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""С-ДРАЙВ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",439000,31.12.2018,"ООО ""С-ДРАЙВ"""
7807360011,7,6504000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МММ""",САНКТ-ПЕТЕРБУРГ ГОРОД,9895000,31.12.2018,"ООО ""МММ"""
7819314637,1,1276000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРАЗИЯ-С""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",730000,31.12.2018,"ООО ""ЕВРАЗИЯ-С"""
7805611911,1,5000,47.62.1,Торговля розничная газетами и журналами в специализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОДУЛЬ-ПРОЕКТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""МОДУЛЬ-ПРОЕКТ"""
7819000888,10,4268000,52.21.24,Деятельность стоянок для транспортных средств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬКОР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",4395000,31.12.2018,"ООО ""АЛЬКОР"""
7819319258,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПБОБЛТОРГ""",,,,
7802630698,,27516000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗИП""",,27838000,31.12.2018,
7805568102,26,42101000,72.19,Научные исследования и разработки в области естественных и технических наук прочие,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ""НОВТЕХ-СПБ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",47396000,31.12.2018,"ООО НПП ""НОВТЕХ-СПБ"""
7807071718,2,2257000,22.29,Производство прочих пластмассовых изделий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕИР ПЛАСТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",2004000,31.12.2018,"ООО ""ЕИР ПЛАСТ"""
7819308263,1,0,93.11,Деятельность спортивных объектов,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПОРТИВНО-РЕКРЕАЦИОННЫЙ КОМПЛЕКС ""СТРЕЛЬНА-ДЕВЕЛОПМЕНТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО СРК ""СТРЕЛЬНА-ДЕВЕЛОПМЕНТ"""
7819311160,1,0,68.32,Управление недвижимым имуществом за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""КРЕДИТ-ИНВЕСТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО  ""КРЕДИТ-ИНВЕСТ"""
7802465282,2,7510000,46.6,"Торговля оптовая прочими машинами, оборудованием и принадлежностями","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕКТР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",8244000,31.12.2018,"ООО ""СПЕКТР"""
4703113990,1,1205000,62.09,"Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАБИЛЬНОСТЬ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",1189000,31.12.2018,"ООО ""СТАБИЛЬНОСТЬ"""
7807377294,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНО-МОНТАЖНАЯ КОМПАНИЯ ""БЕЗОПАСНЫЙ ГОРОД""",,,,
7819305858,3,9027000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""СЛАВЯНСКИЙ ДВОРИК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",10869000,31.12.2018,"ООО  ""СЛАВЯНСКИЙ ДВОРИК"""
7810612124,5,,28.93,"Производство машин и оборудования для производства пищевых продуктов, напитков и табачных изделий","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГАМАШ ПЛЮС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",,,"ООО ""МЕГАМАШ ПЛЮС"""
7816351662,1,1659000,46.11.35,Деятельность агентов по оптовой торговле текстильным сырьем и полуфабрикатами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АННА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",1660000,31.12.2018,"ООО ""АННА"""
7838442088,1,,46.6,"Торговля оптовая прочими машинами, оборудованием и принадлежностями","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭФФЕКТИВНАЯ ЭНЕРГЕТИКА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",,,"ООО ""ЭФЭН"""
7819318783,1,0,31.01,Производство мебели для офисов и предприятий торговли,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНП РАМБОВ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""АНП РАМБОВ"""
7819036901,30,119392000,,,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОСОБАЯ ЭКОНОМИЧЕСКАЯ ЗОНА ""САНКТ-ПЕТЕРБУРГ""",,52992000,31.12.2018,
7810741722,1,,49.41,Деятельность автомобильного грузового транспорта,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",,,"ООО ""ПАРТНЕР"""
7819303787,0,,47.59,"Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПУРГА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",,,"ООО ""ПУРГА"""
7819314757,0,0,52.29,"Деятельность вспомогательная прочая, связанная с перевозками","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮТ ЛОГИСТИКА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""ЮТ ЛОГИСТИКА"""
7819300842,5,5966000,71.20,"Технические испытания, исследования, анализ и сертификация","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАБОРАТОРИЯ КАЧЕСТВА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",20920000,31.12.2018,"ООО ""ЛАБОРАТОРИЯ КАЧЕСТВА"""
7805347329,1,246000,46.90,Торговля оптовая неспециализированная,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОИНЖИНИРИНГ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",182000,31.12.2018,"ООО ""ЭКОИНЖИНИРИНГ"""
7823006071,1,344000,47.52.1,Торговля розничная скобяными изделиями в специализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",456000,31.12.2018,"ООО ""БОР"""
4720025687,1,0,25.50,"Ковка, прессование, штамповка и профилирование, изготовление изделий методом порошковой металлургии","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕЛИВЕИЧ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""СЕЛИВЕИЧ"""
7819312679,11,29946000,46.69.3,Торговля оптовая подъемно-транспортными машинами и оборудованием,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИНИКРАНЫ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",30580000,31.12.2018,"ООО ""МИНИКРАНЫ"""
7819017909,18,463301000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""МАССКО""",,469228000,31.12.2018,
7819320334,106,405827000,27.40,Производство электрических ламп и осветительного оборудования,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЕТО-ТЕХНИЧЕСКОЕ ПРОИЗВОДСТВО САРОС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",432335000,31.12.2018,"ООО ""СТП-САРОС"""
7819320415,1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ПИТЕРПРОМ""",,,,
7814172393,1,10544000,46.75,Торговля оптовая химическими продуктами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХИМЦЕНТР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",10252000,31.12.2018,"ООО ""ХИМЦЕНТР"""
7816683996,1,,49.41,Деятельность автомобильного грузового транспорта,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННОЕ ПРЕДПРИЯТИЕ ПО ТРАНСПОРТИРОВКЕ БЫТОВЫХ ОТХОДОВ ""ЭКОЛОГИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",,,"ООО ""СП ТБО ""ЭКОЛОГИЯ"""
7819004138,,,01.61,Предоставление услуг в области растениеводства,"ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ВОЗРОЖДЕНИЕ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",,,"ПК ""ВОЗРОЖДЕНИЕ"""
7819304607,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМАРОВА""",,,,
7817081874,1,0,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕКТР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""СПЕКТР"""
7819039797,1,,43.11,Разборка и снос зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАНД СТРОЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",,,"ООО ""ГРАНД СТРОЙ"""
7842023234,1,0,52.21.24,Деятельность стоянок для транспортных средств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАРАНТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""ГАРАНТ"""
7817081909,1,0,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОДА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""ОДА"""
7839474580,1,17560000,46.51,"Торговля оптовая компьютерами, периферийными устройствами к компьютерам и программным обеспечением","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХАРНЕТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",21182000,31.12.2018,"ООО ""ХАРНЕТ"""
7819310657,3,24089000,46.42,Торговля оптовая одеждой и обувью,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАВС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",24377000,31.12.2018,"ООО ""ЛАВС"""
7819319057,1,849000,46.72,Торговля оптовая металлами и металлическими рудами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРТОК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",912000,31.12.2018,"ООО ""СЕВЕРТОК"""
7819311298,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕ - РО""",,,,
7825505005,0,0,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОКНА СЕВЕРНОЙ СТОЛИЦЫ""",,0,31.12.2018,
7840072701,1,15177000,46.69,Торговля оптовая прочими машинами и оборудованием,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРИКОМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",15254000,31.12.2018,"ООО ""ОРИКОМ"""
7819039003,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАНОРАМА""",,,,
7819028266,1,0,95.12,Ремонт коммуникационного оборудования,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИКТОРИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""ВИКТОРИ"""
7819318247,2,71784000,46.12.22,Деятельность агентов по оптовой торговле металлами в первичных формах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАЛЬКОМПЛЕКТСЕРВИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",73988000,31.12.2018,"ООО ""СКС"""
7819034855,1,1069000,46.90,Торговля оптовая неспециализированная,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОМЕГА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""ОМЕГА"""
7807374825,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГАС""",,,,
7819035827,1,0,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАЛЬЯНС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""СТРОЙАЛЬЯНС"""
7819025716,,,52.2,Деятельность транспортная вспомогательная,"ГАРАЖНЫЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""АВТОМОБИЛЬ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",,,"ГПК ""АВТОМОБИЛЬ"""
7819314108,1,0,79.11,Деятельность туристических агентств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""ВЕКТОР"""
7819307767,4,3234000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАКАР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",3933000,31.12.2018,"ООО ""ДАКАР"""
7819312485,1,0,52.29,"Деятельность вспомогательная прочая, связанная с перевозками","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМСИ-ТРАНС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""АМСИ-ТРАНС"""
7819038747,1,1349000,46.69.5,"Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРМУЛА ИДЕАЛЬНОГО СТРОИТЕЛЬСТВА СЕВЕРО-ЗАПАД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",1364000,31.12.2018,"ООО ""ФИС СЕВЕРО-ЗАПАД"""
7819320567,2,5099000,46.63,Торговля оптовая машинами и оборудованием для добычи полезных ископаемых и строительства,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САРОС СЕВЕРО-ЗАПАД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",5192000,31.12.2018,"ООО ""САРОС СЕВЕРО-ЗАПАД"""
7819310368,2,3557000,18.12,Прочие виды полиграфической деятельности,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОБИЛ САЙН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",4164000,31.12.2018,"ООО ""МОБИЛ САЙН"""
7819039902,130,360037000,72.19,Научные исследования и разработки в области естественных и технических наук прочие,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛАЗЕРНЫЕ СИСТЕМЫ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",484092000,31.12.2018,"АО ""ЛАЗЕРНЫЕ СИСТЕМЫ"""
7819000119,7,16648000,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОДВОРЦОВЫЙ ЗАВОД ""МАШРЫБПРОМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",17216000,31.12.2018,"ООО ""ПЕТРОДВОРЦОВЫЙ ЗАВОД ""МАШРЫБПРОМ"""
7819315246,1,0,79.11,Деятельность туристических агентств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬБОМ ПУТЕШЕСТВИЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""АЛЬБОМ ПУТЕШЕСТВИЙ"""
7842110416,1,14244000,30.30.5,Производство частей и принадлежностей летательных и космических аппаратов,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКИЕ ОРБИТАЛЬНЫЕ СИСТЕМЫ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",16026000,31.12.2018,"ООО ""РУССКИЕ ОРБИТАЛЬНЫЕ СИСТЕМЫ"""
7819303226,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСБИЛД""",,,,
7819318695,3,11633000,70.22,Консультирование по вопросам коммерческой деятельности и управления,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОБЪЕДИНЕНИЕ НАУЧНО-ПРОИЗВОДСТВЕННЫХ КОМПАНИЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",9609000,31.12.2018,"АО ""ОБЪЕДИНЕНИЕ НАУЧНО-ПРОИЗВОДСТВЕННЫХ КОМПАНИЙ"""
7819037800,0,29758000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИФ ТАЙМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",41955000,31.12.2018,"ООО ""БИФ ТАЙМ"""
7819316426,1,278000,43.21,Производство электромонтажных работ,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БРЭЙН МОНТАЖ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",281000,31.12.2018,"ООО ""БРЭЙН МОНТАЖ"""
7819017810,1,0,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГАПОЛИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""МЕГАПОЛИС"""
7819313834,0,,79.1,Деятельность туристических агентств и туроператоров,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРАЗИЯ ТУР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",,,"ООО ""ЕВРАЗИЯ ТУР"""
7819303561,6,10871000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРЕЛЬНА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",11941000,31.12.2018,"ООО ""СТРЕЛЬНА"""
7819319875,1,0,46.69.1,"Торговля оптовая транспортными средствами, кроме автомобилей, мотоциклов и велосипедов","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСБАЛТКАБЕЛЬ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""ТРАНСБАЛТКАБЕЛЬ"""
7819313440,2,926000,68.3,Операции с недвижимым имуществом за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬБАТРОС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",993000,31.12.2018,"ООО ""АЛЬБАТРОС"""
7819300899,0,27000,33.15,Ремонт и техническое обслуживание судов и лодок,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕССЕЛЗ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""ВЕССЕЛЗ"""
7819033636,2,9549000,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАРВА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",10207000,31.12.2018,"ООО ""НАРВА"""
7819307750,0,0,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИОНА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""ФИОНА"""
7819315077,0,0,46.71,"Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОТАНА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""РОТАНА"""
7819320253,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УСПЕХ""",,,,
7819028361,1,19000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРЛОВ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",300000,31.12.2018,"ООО ""ОРЛОВ"""
7819319307,1,0,47.7,Торговля розничная прочими товарами в специализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕТА-ДООРС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""ЕТА-ДООРС"""
7819318455,1,0,68.31,Деятельность агентств недвижимости за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВСКАЯ ЗВЕЗДА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",0,31.12.2018,"ООО ""НЕВСКАЯ ЗВЕЗДА"""
7819035746,1,1072000,46.49,Торговля оптовая прочими бытовыми товарами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФКОМПЛЕКТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",1072000,31.12.2018,"ООО ""ПРОФКОМПЛЕКТ"""
7819033876,79,110905000,78.10,Деятельность агентств по подбору персонала,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК СТРЕЛЬНА",119377000,31.12.2018,"ООО ""АРСЕНАЛ"""
